axis,mean,std,skew,kurt,rms,pp,crest,margin,impulse,shape,max,fault,severity,seq,rpm
bz,0.01467611547814816,0.2516237954264023,-0.04727753144667124,0.011712633982823295,0.2520509142360892,2.2121,4.586771698503393,6.781989269647465,5.7492355007852645,1.25343833935776,1.056,horizontal-misalignment,0.5mm,26.8288.csv,1564.5374032749908
mic,0.014987606757543874,0.1560266766195882,0.689518677824804,0.17965682708535935,0.15674454512222338,1.0874899999999998,4.7089358001227914,6.706734965632339,5.80238893496003,1.2322081211658746,0.7381,horizontal-misalignment,0.5mm,26.8288.csv,1564.5374032749908
ax,0.01024397170825007,0.8090732243474321,-0.4746480131162918,-0.6063905003121826,0.8091364057377327,4.9285,4.015886538978986,5.34348593376546,4.72570703678119,1.1767531255956927,1.6791,horizontal-misalignment,0.5mm,28.672.csv,1664.246364033325
ay,0.7774988335569722,0.39812919928686175,0.816166637012271,1.6068743226075455,0.8735048037366018,3.3368658715706814,3.821907655809305,4.612408039372017,4.293838849267538,1.123480532749371,3.3384546967871227,horizontal-misalignment,0.5mm,28.672.csv,1664.246364033325
az,0.0008297816400009892,0.1471370833497826,0.028843726433334514,0.4144014104802114,0.14713911987289463,1.75352,6.125563349696478,9.270761904123177,7.795981968689214,1.2726963258123036,0.90131,horizontal-misalignment,0.5mm,28.672.csv,1664.246364033325
bx,-0.12067626606013543,0.8987202713672836,0.02663809756710267,-0.5238506319041494,0.9067841849473312,5.8591,3.2991312041616183,4.647698556418163,4.00995488040526,1.2154578379141119,2.8675,horizontal-misalignment,0.5mm,28.672.csv,1664.246364033325
by,0.7480602324041701,0.5138563052810631,0.6812762842225332,-0.07966194012395267,0.9075468722823528,2.9919203654581703,3.297176724838965,4.611237998415572,4.000135676739249,1.2132002651251932,2.9923424239897747,horizontal-misalignment,0.5mm,28.672.csv,1664.246364033325
bz,-0.06842157685243837,0.34864048240375367,0.06053211172370064,-0.2240401361393869,0.3552902997925607,2.7648,3.916515595310199,5.626026870009669,4.823360484700985,1.2315437963471103,1.3733,horizontal-misalignment,0.5mm,28.672.csv,1664.246364033325
mic,0.013055172843123772,0.15780139700776244,0.6370388053235424,0.04583081280002288,0.1583401900778523,1.09119,4.688954836008181,6.602119746181833,5.73359500573075,1.222787424118569,0.74245,horizontal-misalignment,0.5mm,28.672.csv,1664.246364033325
ax,0.014669307283314245,0.8025762068383644,-0.4717852764139776,-0.5800772033084738,0.8027086037837025,4.8312,3.936920552618801,5.253313850623595,4.640766897196026,1.1787809368185074,1.671,horizontal-misalignment,0.5mm,29.2864.csv,1720.8975564664559
ay,0.7735009839396555,0.39310009871942087,0.8343116230542934,1.649584940316581,0.867658240970534,3.232411764729929,3.7266794385107187,4.482747067567621,4.180323223133129,1.1217286842368441,3.2334841262792677,horizontal-misalignment,0.5mm,29.2864.csv,1720.8975564664559
az,0.0009257316109281402,0.15387740505984743,0.03324712251518632,0.6174324698453506,0.15387987267340117,1.82162,5.975115419749961,9.106148223751104,7.642138892798835,1.2789943550778529,0.91945,horizontal-misalignment,0.5mm,29.2864.csv,1720.8975564664559
bx,0.0457007592873695,1.363807875209548,0.005839007986977476,-0.9908482264375351,1.364570561352874,7.0661000000000005,2.7550059384784205,3.5951999211618415,3.2023342547263787,1.1623692747809524,3.7594,horizontal-misalignment,0.5mm,29.2864.csv,1720.8975564664559
by,1.1755028894377753,0.694173334691196,0.32909093920414156,-0.5823784849805467,1.3651672704728346,3.758987133490701,2.7538182035962717,3.5805461143414634,3.198139718890866,1.161347439244299,3.759422480381927,horizontal-misalignment,0.5mm,29.2864.csv,1720.8975564664559
bz,0.03180488335272072,0.4741013766957904,0.07476152094242745,-0.7900646506431577,0.47516601303372474,3.0855,3.618314342440088,4.874750814269682,4.287257954698272,1.1848771413837602,1.7193,horizontal-misalignment,0.5mm,29.2864.csv,1720.8975564664559
mic,0.012925368471450467,0.15989227050214896,0.6371929338282468,0.06016455041215796,0.16041352183647087,1.08873,4.608027998746557,6.481152533859599,5.630313022187359,1.2218487005111245,0.73919,horizontal-misalignment,0.5mm,29.2864.csv,1720.8975564664559
ax,0.019503976881096428,0.7924463771528647,-0.46185995513860667,-0.5662570332303787,0.792684714724955,4.8525,3.9402803434701705,5.261892015430526,4.648087606168513,1.1796337318666474,1.7291,horizontal-misalignment,0.5mm,30.3104.csv,1704.6123284987304
ay,0.7652506291266383,0.3852511016851899,0.8441731841188761,1.6405154173867942,0.8567533601597076,3.1778430496941468,3.710818122592926,4.447244563043474,4.15452895360757,1.1195722388853167,3.1792558954730272,horizontal-misalignment,0.5mm,30.3104.csv,1704.6123284987304
az,0.001003977809484818,0.16663545849840128,0.051627586146200936,0.6569973817045138,0.16663813682574397,2.0119,6.056236700817988,9.251933068549526,7.757486972729929,1.2809088144923664,1.0092,horizontal-misalignment,0.5mm,30.3104.csv,1704.6123284987304
bx,-0.12880986131688207,1.552423709279742,-0.06879123843083254,-1.141406722678229,1.5577552251299838,7.2981,2.383044486138856,3.0500403744059335,2.7399242495721383,1.1497579107352374,3.5859,horizontal-misalignment,0.5mm,30.3104.csv,1704.6123284987304
by,1.356273564384572,0.7673558841695632,0.21402431965667873,-0.7794284677316501,1.5583037535043225,3.7114122387330926,2.3824641002917044,3.0400742516195,2.7373553887401076,1.1489597632992459,3.7126027500738616,horizontal-misalignment,0.5mm,30.3104.csv,1704.6123284987304
bz,-0.08597143201553788,0.5373961239437512,-0.017488181509003914,-0.909093438592488,0.5442283357158467,3.2601,3.022260863790792,4.005704361445152,3.549282898361041,1.1743800612595732,1.6153,horizontal-misalignment,0.5mm,30.3104.csv,1704.6123284987304
mic,0.013782014763099322,0.1611464669996414,0.5922902528042744,-0.06434625495659008,0.16173441154011978,1.10704,4.706605061664147,6.56692360318334,5.721571143322538,1.2156471742074577,0.76122,horizontal-misalignment,0.5mm,30.3104.csv,1704.6123284987304
ax,0.014742067774424121,0.7766280507972697,-0.4853161502818361,-0.4961992444838841,0.7767663345923018,4.9969,4.283913774077946,5.754439796776978,5.072418992909552,1.1840618790235387,1.6693,horizontal-misalignment,0.5mm,31.5392.csv,1853.939714892491
ay,0.7498364437207821,0.382508127313789,0.9030733077338757,1.8939763957542546,0.841763950679125,3.3561325329042035,3.9888023750164168,4.7999053466958435,4.477816560917093,1.1225967445676381,3.3576300456720958,horizontal-misalignment,0.5mm,31.5392.csv,1853.939714892491
az,0.001061932969023403,0.17803950248985673,0.022188526799823114,0.5397840417432196,0.1780422976412396,2.0919,5.970491361226846,9.09751014052293,7.635646445120969,1.278897494887583,1.063,horizontal-misalignment,0.5mm,31.5392.csv,1853.939714892491
bx,0.014283582882583653,0.7654644217582516,-0.05000546615823709,-0.4555752968774702,0.7655960777934242,4.8632,3.2609884930388073,4.636952876104478,3.987083010765162,1.2226608647274713,2.3666,horizontal-misalignment,0.5mm,31.5392.csv,1853.939714892491
by,0.6286476794836122,0.43860772855248553,0.7281343943297355,-0.07455235166002572,0.7665336528366125,2.498413656010887,3.2598779946517853,4.589893575241741,3.9748912922015545,1.2193374410707496,2.498806187042124,horizontal-misalignment,0.5mm,31.5392.csv,1853.939714892491
bz,-0.005963949809981239,0.2881871701156645,-0.009477159367071034,-0.1808561176933221,0.28824827288086646,2.5700000000000003,4.568284093567616,6.636118868331153,5.661031192818624,1.2392029648045866,1.3168,horizontal-misalignment,0.5mm,31.5392.csv,1853.939714892491
mic,0.014359394408211752,0.16450216802703274,0.5963912296017192,-0.048955802152981676,0.1651273522554556,1.10248,4.541343331417853,6.348091817129893,5.528112756140087,1.2172858012948682,0.7499,horizontal-misalignment,0.5mm,31.5392.csv,1853.939714892491
ax,0.010362352798970473,0.7504300337285696,-0.5091190233115291,-0.4232514048683722,0.750500034151183,4.7469,4.152165034242041,5.60207481736594,4.932093548217291,1.1878365882722246,1.6307,horizontal-misalignment,0.5mm,32.3584.csv,1832.9356132771022
ay,0.7289335550870668,0.3743429550429348,0.9635947753120989,2.1673155313273096,0.8194365138632516,3.1740265856240573,3.87605030837568,4.672749351809432,4.357293103175326,1.1241580362772223,3.176177152253948,horizontal-misalignment,0.5mm,32.3584.csv,1832.9356132771022
az,0.0008798891399811095,0.19028881412440815,-0.010595511863325111,0.6072017583925993,0.19029045768561334,2.3781,6.369210599106314,9.725255825462273,8.155205434801024,1.2804107052050235,1.1661,horizontal-misalignment,0.5mm,32.3584.csv,1832.9356132771022
bx,0.095811201759986,0.7197038276851045,-0.0034976748337766004,-0.26160434124477083,0.726051829315923,5.0776,3.612827478819869,5.267183205675559,4.4808739178321515,1.240267891035813,2.6231,horizontal-misalignment,0.5mm,32.3584.csv,1832.9356132771022
by,0.5878615765414715,0.4275401661000797,0.8467752695083696,0.30040933985690854,0.7268913785109021,2.6226862784282496,3.6090154795396705,5.20324674145945,4.462550950214564,1.236500917082174,2.6233622369897756,horizontal-misalignment,0.5mm,32.3584.csv,1832.9356132771022
bz,0.04535971041307568,0.28710151521040705,0.04460808996962746,0.030057384751455363,0.29066208020376627,2.7489,5.395956703056987,7.996623666080897,6.7722111430991445,1.2550529064220373,1.5684,horizontal-misalignment,0.5mm,32.3584.csv,1832.9356132771022
mic,0.013857402365582524,0.16754218901549428,0.6118249412994423,-0.007200066752862,0.16811394179653985,1.10837,4.470658364013621,6.267515237439573,5.4521794450647905,1.2195473241596546,0.75158,horizontal-misalignment,0.5mm,32.3584.csv,1832.9356132771022
ax,0.010728256370468202,0.7290746586638148,-0.5126425218233166,-0.39926189984037075,0.7291520858833539,4.8081,4.344909740142767,5.886926313395346,5.172894527317095,1.1905643239316455,1.64,horizontal-misalignment,0.5mm,33.1776.csv,1885.292018928092
ay,0.7128013188731095,0.36435330656522846,0.9643264772121586,2.15526692216692,0.8005238943866894,3.1966946561857337,3.9950310847808934,4.807848687934307,4.486689007872051,1.1230673585905584,3.198117842184681,horizontal-misalignment,0.5mm,33.1776.csv,1885.292018928092
az,0.0009079718002553301,0.19805759395195924,-0.01272033908763137,0.3747033946713598,0.19805926736701052,2.00636,5.229747710217607,7.9097968685395585,6.653506266659645,1.2722423021784346,1.0358,horizontal-misalignment,0.5mm,33.1776.csv,1885.292018928092
bx,0.026860736640660077,0.6248791508166404,-0.038810266198991444,-0.15841785373642425,0.6254549098361971,4.7179,3.9850994225191565,5.818220908874156,4.954368725047189,1.2432233677912394,2.4925,horizontal-misalignment,0.5mm,33.1776.csv,1885.292018928092
by,0.5056152014522228,0.3696786923464822,0.9207451017145989,0.5306005529379525,0.6263453557808095,2.49354313910075,3.981249943747381,5.739602844307476,4.931887738554105,1.2387787273440884,2.4936374124687815,horizontal-misalignment,0.5mm,33.1776.csv,1885.292018928092
bz,0.005655517478415961,0.27247771420670114,0.03149078931843833,0.027842312430139682,0.27253583959408423,2.523,5.222065479974005,7.722849151660472,6.545280295361558,1.2533891657356506,1.4232,horizontal-misalignment,0.5mm,33.1776.csv,1885.292018928092
mic,0.013561689499327494,0.1699337195707248,0.5994090844523327,-0.04517857210156695,0.170473662321407,1.13987,4.466027124850451,6.252300296448127,5.440041904866419,1.2180942374031334,0.76134,horizontal-misalignment,0.5mm,33.1776.csv,1885.292018928092
ax,0.016816374213101195,0.7191574343017657,-0.49099987036881954,-0.4252295729112996,0.7193525505781858,4.6861999999999995,4.1759774085537185,5.659693084750661,4.9728395216882495,1.1908205038423594,1.6822,horizontal-misalignment,0.5mm,34.2016.csv,1968.5002651600719
ay,0.7049950612086769,0.35546989836956455,0.9312772805100136,1.9018405562646423,0.7895418725758488,3.0259575194513815,3.835642969072407,4.59376467679665,4.295633968189484,1.1199253952534374,3.028400732333817,horizontal-misalignment,0.5mm,34.2016.csv,1968.5002651600719
az,0.0007742162922077814,0.20681127694413848,-0.003739947454595331,0.427662179461032,0.2068123034993279,2.5704000000000002,6.421764941099436,9.731717052718373,8.180882282974656,1.273930509448708,1.3281,horizontal-misalignment,0.5mm,34.2016.csv,1968.5002651600719
bx,0.0013966405784739022,0.8590926378912509,-0.039534866354661954,-0.505255261931997,0.859092017618203,5.616899999999999,3.3732125785946745,4.750024446826529,4.098389691407125,1.2149811480646646,2.719,horizontal-misalignment,0.5mm,34.2016.csv,1968.5002651600719
by,0.7089867102689676,0.48631526722690843,0.6972227738164946,-0.007731088153276833,0.8597463160124825,2.8979642886413393,3.371315322179525,4.711838656185586,4.0881950061668855,1.212640947368846,2.8984759283602823,horizontal-misalignment,0.5mm,34.2016.csv,1968.5002651600719
bz,-0.002575124260585087,0.33542758158406893,0.09262827722252749,-0.12809134789765242,0.3354367808103675,2.9182,4.82594662424678,7.025605726337454,5.989822375463734,1.241170456666335,1.6188,horizontal-misalignment,0.5mm,34.2016.csv,1968.5002651600719
mic,0.013327810180886053,0.1716682820841131,0.5837643677848315,-0.09444846366803894,0.17218452065997256,1.10835,4.333025972023047,6.050690088475605,5.268226278888986,1.2158307642059445,0.74608,horizontal-misalignment,0.5mm,34.2016.csv,1968.5002651600719
ax,0.0187226377173466,0.6954464117136323,-0.49251450767070737,-0.37534555234800404,0.6956969572494185,4.7916,4.384092769442034,5.9703225174176975,5.235748966678461,1.1942605327999976,1.7416,horizontal-misalignment,0.5mm,35.2256.csv,2047.2395982613411
ay,0.6854405268654302,0.3453575254218665,0.9443930067037225,1.9851039788137097,0.7675285303419845,3.0745386567693336,4.0092770388015735,4.799986677068304,4.48942598623057,1.1197594835133966,3.0772345133252355,horizontal-misalignment,0.5mm,35.2256.csv,2047.2395982613411
az,0.0008571913486967806,0.22775094968614523,0.002637513649968096,0.49411214168921314,0.2277520936827728,2.6458000000000004,6.334958228790736,9.622676690555847,8.084494684761372,1.276171743014729,1.203,horizontal-misalignment,0.5mm,35.2256.csv,2047.2395982613411
bx,0.0028613564170648143,0.6687858696832933,-0.039851954145336654,-0.12815011737643545,0.6687906131810306,4.9089,3.724783139750348,5.466217228622952,4.643000779198562,1.2465157312513386,2.4178,horizontal-misalignment,0.5mm,35.2256.csv,2047.2395982613411
by,0.5388942414829296,0.39739554553104134,0.936860753240847,0.5801319789094648,0.6695741725446733,2.490719650600927,3.7207622104479277,5.396471439481743,4.623033772713041,1.24249643251362,2.4913262782961607,horizontal-misalignment,0.5mm,35.2256.csv,2047.2395982613411
bz,-0.0057351234903693996,0.2828074805750124,0.06833601363579447,0.2621803175467501,0.28286504419738456,2.9807,6.0346799119118,9.061312618862592,7.639187853498894,1.2658812008272338,1.707,horizontal-misalignment,0.5mm,35.2256.csv,2047.2395982613411
mic,0.013712617266475519,0.17334424762870804,0.5792917780890116,-0.09754046781905368,0.1738854228309598,1.15339,4.42176225863082,6.171969239052399,5.3748958323371285,1.2155551379647087,0.76888,horizontal-misalignment,0.5mm,35.2256.csv,2047.2395982613411
ax,0.0111189997067695,0.6695791387168645,-0.5114769825370525,-0.32408790835286627,0.6696700777000788,4.6003,4.453834954435279,6.0814966686333936,5.330530560741493,1.196840613824985,1.6177,horizontal-misalignment,0.5mm,36.6592.csv,2058.2079463639725
ay,0.6663673103314898,0.3365460979014203,0.9879580724453211,2.1733639016778667,0.7465307782654502,3.021198949090198,4.048149563489243,4.848600123605086,4.535138800045901,1.1202992204015567,3.0220682441665674,horizontal-misalignment,0.5mm,36.6592.csv,2058.2079463639725
az,0.0008822644067181381,0.2287018959117905,0.015253143672287488,0.37439297304151875,0.22870312780363045,2.636,6.263578525388495,9.489314220544045,7.974698077408538,1.2731856150735992,1.4325,horizontal-misalignment,0.5mm,36.6592.csv,2058.2079463639725
bx,0.003366769087806272,0.602695705880955,-0.0924381033451221,-0.14929118787445672,0.6027038712972236,4.4039,3.6907013641912325,5.374658182890186,4.581854357244712,1.241458981672109,2.1795,horizontal-misalignment,0.5mm,36.6592.csv,2058.2079463639725
by,0.48803255075938984,0.35514900644103653,0.9349007397216861,0.6477051997447489,0.603577724167463,2.2254309228927016,3.6875370424061478,5.299211804881768,4.560587633704876,1.2367571040666903,2.2257152158387203,horizontal-misalignment,0.5mm,36.6592.csv,2058.2079463639725
bz,-0.002380939610804652,0.27791998588821737,0.01638182409504754,0.1916418266500921,0.277929613492312,2.7015000000000002,5.16605618940177,7.7299406341730545,6.5244066624632095,1.262937611063564,1.4358,horizontal-misalignment,0.5mm,36.6592.csv,2058.2079463639725
mic,0.013183107584480486,0.1758447889097988,0.5688274771052806,-0.13904551135734522,0.17633790590164788,1.18667,4.31172183945559,6.000548983362545,5.23096493002883,1.2131962878870002,0.76032,horizontal-misalignment,0.5mm,36.6592.csv,2058.2079463639725
